Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2021-04-19,388.858154296875,390.29104973204716,387.5282924319391,389.8415318422619,78498500
2021-04-20,386.01104736328125,388.7457093345843,384.53130834337946,387.6406066007117,81851800
2021-04-21,389.6636047363281,389.8696433048298,385.2525101898703,385.3930131171493,66793000
2021-04-22,386.104736328125,390.32851244037596,385.03710277731346,389.4950123134233,97582800
2021-04-23,390.2910461425781,391.7052211795834,386.59175516511834,386.6666652858134,73209200
2021-04-26,391.1058349609375,391.67713539485504,390.35661941365066,390.94664023299106,52182400
2021-04-27,391.02154541015625,391.602220319812,389.87897313751233,391.40552766202535,51303100
2021-04-28,390.9091491699219,392.4169832445719,390.44088233369035,391.2931314053205,51238900
2021-04-29,393.4003601074219,394.0184758048344,390.01011254525065,393.6438680253927,78544300
2021-04-30,390.8155517578125,391.9768731298278,389.91648729298134,391.1246239237115,85527000
2021-05-03,391.65850830078125,393.1944091127864,391.16214645180577,392.8104267645981,68128300
2021-05-04,389.24212646484375,390.15993976728055,385.5428355491928,389.66357805634044,101591200
2021-05-05,389.3639221191406,391.12461021240586,388.80199613054106,390.8904767655513,60162200
2021-05-06,392.4731750488281,392.60427490167996,387.4252448088687,389.4387864991381,74321400
2021-05-07,395.3295593261719,395.98514427957303,392.55742786810055,393.24110768631965,67733800
2021-05-10,391.4148864746094,395.9102366829871,391.2931325239228,395.68547774679007,81852400
2021-05-11,387.9216003417969,388.91432373758846,384.03499135856697,386.882061695176,116888000
2021-05-12,379.68017578125,386.4044816854546,378.3596596779323,385.1308094211373,134811000
2021-05-13,384.2410583496094,386.17969003386344,381.1879492380252,381.2347930730612,106394000
2021-05-14,390.1412048339844,390.99345394959835,386.9569958994236,386.9850907678179,82201600
2021-05-17,389.1485290527344,389.96333749747583,387.12561253828784,389.0268036619401,65129200
2021-05-18,385.79571533203125,389.6542298098184,385.63649201897573,389.41072188893645,59810200
2021-05-19,384.78424072265625,384.9621844206521,379.60521025643015,381.0943240619195,106467100
2021-05-20,388.9236755371094,390.18800162389465,385.5428029314172,385.66452829262204,78022200
2021-05-21,388.6053466796875,391.65845608754404,388.14645425240013,390.41285009812964,76578700
2021-05-24,392.5668640136719,393.64387210851635,390.6094833278582,390.8529912483548,51376700
2021-05-25,391.69586181640625,394.0091012947467,391.1152154711999,393.6532139010418,57451400
2021-05-26,392.4731750488281,392.9788826564934,391.2463182178888,392.2858568810516,43088600
2021-05-27,392.6791687011719,394.01840484734964,392.3981914816347,393.5033228159694,56707700
2021-05-28,393.3816223144531,394.514820085861,393.14748889006984,394.25259179378133,58520200
2021-06-01,393.0351257324219,395.89154219615915,392.5949537330821,395.75106785184676,54216600
2021-06-02,393.6532287597656,394.49613202119497,392.67925421266847,393.690698113344,49097100
2021-06-03,392.19219970703125,393.334771942257,389.8602399847774,391.33060472483857,58138800
2021-06-04,395.7791748046875,396.0788724688653,392.257798702454,394.04658162329105,55938800
2021-06-07,395.3951721191406,395.9477235822755,394.4586384024901,395.7697798896526,51555000
2021-06-08,395.4794616699219,396.3504311779216,393.6438635649378,396.2567720889371,47134300
2021-06-09,394.889404296875,396.3972383219587,394.66464536870893,396.32229962541095,48436300
2021-06-10,396.7250061035156,397.68028871902106,394.79574906929327,396.11626494663284,51020100
2021-06-11,397.380615234375,397.4929947063824,395.98518915571566,397.2776102452818,45570800
2021-06-14,398.2703552246094,398.37336021927234,396.2474388768698,397.4930161999577,42358500
2021-06-15,397.53985595703125,398.4576407391281,396.65951194675006,398.4201999673124,51508500
2021-06-16,395.3202209472656,397.90506306952614,393.2692384667754,397.68030413045653,80386100
2021-06-17,395.1890869140625,396.17243576818447,392.70727857401477,394.90813826452404,90949700
2021-06-18,389.85784912109375,392.59205290595094,389.6511365019584,391.89675985715155,118676300
2021-06-21,395.4390563964844,395.62698739769405,390.80684682653913,391.62429220073597,72822000
2021-06-22,397.55316162109375,398.389417322035,394.7061817905028,395.42969035743977,57700300
2021-06-23,397.0740051269531,398.4364046264242,396.9894447724409,397.6283643449203,49445400
2021-06-24,399.4230041503906,399.84580592793344,398.9719869134309,399.225696654204,45110300
2021-06-25,400.8417663574219,401.292783582141,399.84579507613284,400.1746600103502,58129500
2021-06-28,401.64984130859375,401.81896201755063,400.1652895173382,401.3679734603322,53159600
2021-06-29,401.86590576171875,402.6739459356344,401.3303282468715,402.03502644822527,35970500
2021-06-30,402.20416259765625,402.8806740439344,401.37731208840023,401.4054988705683,64827900
2021-07-01,404.4309997558594,404.59074396913576,402.89945103578833,402.9652297515047,53441000
2021-07-02,407.5223083496094,407.87936005714425,404.51558429333807,405.5961445685343,57697700
2021-07-06,406.7799377441406,407.7947190990981,404.0363291087906,407.57860135192897,68710400
2021-07-07,408.2175598144531,408.4994562952336,405.44576413602323,407.46589321419077,63549500
2021-07-08,404.8914489746094,405.65252080916207,401.69679389092374,402.88069615544833,97595200
2021-07-09,409.2135314941406,409.5142096043328,404.69406938658494,406.4041438797797,76238600
2021-07-12,410.6793212890625,410.93303100178167,408.69678404478105,409.1289909276716,52889600
2021-07-13,409.2793273925781,411.3934220558517,409.0162412036738,409.8900601160083,52911300
2021-07-14,409.8900146484375,411.46856028100507,408.6403625583224,410.97995121706526,64130400
2021-07-15,408.4900817871094,409.22296681332864,406.58269968847173,408.54645535264586,55126400
2021-07-16,405.28607177734375,409.7209741044271,404.89145679770826,409.67400568874314,75874700
2021-07-19,399.30078125,405.3517919065615,396.4819885344928,400.4470914346093,147987000
2021-07-20,405.02301025390625,406.300878124811,399.16930585570464,399.9679696907391,99608200
2021-07-21,408.3021240234375,408.44308660228415,404.97596917781965,406.2256213642959,64724400
2021-07-22,409.1571960449219,409.40150061648984,407.4941184807939,408.4806845710952,47878500
2021-07-23,413.3666076660156,413.70484906884116,410.4068806943092,411.09276865256516,63766600
2021-07-26,414.38134765625,414.39075280856224,412.72767528125456,412.774643694326,43719200
2021-07-27,412.49273681640625,413.36655567137274,409.65513381425745,413.3383688913494,67397100
2021-07-28,412.3235778808594,413.7047874183934,410.89539993579183,413.12224152861904,52472400
2021-07-29,414.0337219238281,415.1142535469897,413.24446329453843,413.25386844732344,47435300
2021-07-30,412.02294921875,413.4793140165647,411.32762750222685,411.4591849287355,68951200
2021-08-02,411.1585388183594,414.2967915787936,410.80148711775246,413.74243239731,58783300
2021-08-03,414.5034484863281,414.6256007542447,409.7584923853187,411.9571471850933,58053900
2021-08-04,412.4645690917969,414.47529306625523,412.22966968933605,413.2162357099742,46732200
2021-08-05,415.07666015625,415.1612205024383,413.3102120156651,413.62967177045795,38969700
2021-08-06,415.7625427246094,416.1853731243509,415.1142180712691,415.3961145625114,46930000
2021-08-09,415.42437744140625,416.05389190609816,414.6539003681498,415.73443209690015,41222600
2021-08-10,415.9410400390625,416.65514335880624,415.18937346245787,415.87526132819306,43339300
2021-08-11,416.9746398925781,417.0686053915082,415.88470318832685,417.012231826999,44034300
2021-08-12,418.2242736816406,418.36523626093714,415.9222767677867,416.8242824343716,38909400
2021-08-13,418.9853820800781,419.00416370969447,418.18671837060634,418.6752988088245,39470300
2021-08-16,419.9719543457031,420.1034831034583,416.1195983231061,417.67933383173784,73740000
2021-08-17,417.21893310546875,418.0833468539245,414.2216144188741,417.40683542397306,92673900
2021-08-18,412.6524963378906,417.7733150905875,412.40822044306,416.2041743706888,89351900
2021-08-19,413.2913513183594,414.4940636710407,409.77726576987084,409.91819966300045,92812200
2021-08-20,416.5799865722656,416.9088514737455,413.15046099796143,413.6390701113293,72008700
2021-08-23,420.24444580078125,421.15585665021996,416.65517596697146,418.2712850399687,54973000
2021-08-24,420.9115295410156,421.44710704404645,420.3947623411215,420.9115295410156,38744700
2021-08-25,421.7948303222656,422.31159761620455,420.72367512126783,421.09953716149374,40529700
2021-08-26,419.3048400878906,421.74777094308087,419.21087459171173,421.5128715397554,57829600
2021-08-27,423.0538635253906,423.4296968697422,420.05654457482467,420.11291814276507,77235100
2021-08-30,424.9142761230469,425.7035347462911,423.4860692744892,423.73037385105744,48357400
2021-08-31,424.28472900390625,425.15854797049496,423.6834013951797,424.8203065670074,59300200
2021-09-01,424.5102233886719,425.7410940643304,424.2753239669928,425.22432680633483,48721400
2021-09-02,425.8162536621094,426.62429386298294,424.61356983864454,425.93840594229823,42501000
2021-09-03,425.7129211425781,426.22971709164716,424.2753377820622,424.67938659293344,47170500
2021-09-07,424.1907043457031,425.45916678038213,423.51419295882374,425.36520128999075,51671500
2021-09-08,423.6739501953125,424.38805353516796,421.74775794287143,423.65516856635304,56181900
2021-09-09,421.8605651855469,425.233717323856,421.6162606196501,423.47667429804756,57970400
2021-09-10,418.5344543457031,424.2190096749282,418.41230204148263,423.7962078613763,89948200
2021-09-13,419.6054382324219,421.80412161208045,417.28463126432894,421.54103545948954,83738600
2021-09-14,417.3410949707031,421.259201058738,416.44846574600996,421.05248843166396,78197100
2021-09-15,420.8269958496094,421.32498145214555,416.6551800315069,417.7638983655694,78792200
2021-09-16,420.1598815917969,421.2779763825917,417.2001261406688,420.30081550036397,77786700
2021-09-17,416.0670471191406,419.8092009655331,415.70885157843173,419.3850447458292,118425000
2021-09-20,409.1295166015625,411.50487801227933,404.2467861081484,409.9213037384681,166445500
2021-09-21,408.7430419921875,412.77740239408223,408.2151839034243,411.4765989731629,92526100
2021-09-22,412.730224609375,414.7756961285755,408.85612048010717,411.0241068459511,102350100
2021-09-23,417.744873046875,419.35675292340466,414.3703501422846,414.6060020669827,76396000
2021-09-24,418.4330749511719,419.14946615794776,415.8880221231808,416.10483229526034,62094800
2021-09-27,417.2359313964844,418.5649830834851,416.5383820618651,417.39615861384715,61371100
2021-09-28,408.827880859375,414.78516941905406,408.0926478816121,414.45525091590594,130436300
2021-09-29,409.5159912109375,411.9573420861644,408.95042074872117,410.2135118135427,82329200
2021-09-30,404.51068115234375,411.702753721443,404.1713274228365,410.995797948249,140506000
2021-10-01,409.3179931640625,411.0052691446982,402.7103321875053,406.24511136235,129240100
2021-10-04,404.0393981933594,409.0540495415791,401.89022491627236,408.1491541596147,128570000
2021-10-05,408.2433776855469,410.4961950035953,404.74631136954315,405.54750485664374,90682500
2021-10-06,409.9400939941406,410.1474688443581,403.00251494341944,404.6332078979385,113032200
2021-10-07,413.484375,416.33104043427755,413.0507834308566,413.22988122887205,72437500
2021-10-08,412.730224609375,414.64374599907245,412.0986935121197,414.25727336121037,74557400
2021-10-11,409.7421875,414.9925198577681,409.67619805003494,412.07042992014857,65233300
2021-10-12,408.73358154296875,411.0712591964954,407.9417944585742,410.66594475438393,71181200
2021-10-13,410.2040100097656,411.0240741022459,406.7729329566373,409.76098324225165,72974000
2021-10-14,417.10394287109375,417.2547635679065,413.4089077144482,413.88021160469805,70236800
2021-10-15,420.28057861328125,420.648209501002,418.6027377065452,419.22486237076555,66260200
2021-10-18,421.5247497558594,421.86407472825306,417.82971482631206,418.48955173855063,62213200
2021-10-19,424.77679443359375,424.84275511760603,422.54278977547085,423.1555078607133,46996800
2021-10-20,426.4451904296875,426.7468318240217,425.1255452871089,425.23865361845753,49571600
2021-10-21,427.55743408203125,427.7836507306402,425.4082896219313,425.8418811204668,41305400
2021-10-22,427.1144104003906,428.5754696428719,425.1632054936649,427.12384568285273,58845100
2021-10-25,429.4049377441406,429.7348562012091,426.42632264643316,428.2078362888348,45214500
2021-10-26,429.7914123535156,432.1762087588682,429.4143750148794,430.96026549922436,56075100
2021-10-27,427.8873596191406,430.92255769132396,427.81193489095295,430.25331425071147,72438000
2021-10-28,432.0159606933594,432.091356651004,429.3106812424889,429.3200877583797,51437900
2021-10-29,432.8926086425781,433.18481474342184,429.41438374816806,429.7065898490118,70162400
2021-11-01,433.6373291015625,434.25945374272055,431.9029340865654,433.88238758484846,48433600
2021-11-02,435.3905334472656,435.70161012769955,433.6749803616617,433.80695926029597,48908400
2021-11-03,438.0487365722656,438.4540510581206,434.3819780993795,434.82500495506815,52509800
2021-11-04,440.1130065917969,440.19783784094693,438.303186978276,438.6519472579283,52847100
2021-11-05,441.6400146484375,443.63833850613855,440.1224299556743,442.34697047164906,66390600
2021-11-08,442.01702880859375,443.24243609752784,441.3289435870791,442.74285515931524,50405200
2021-11-09,440.5560302734375,442.6203436197412,439.1421185987696,442.38469167396323,51149100
2021-11-10,437.0118408203125,440.5560554928544,435.52253309482785,438.85934412646145,69429700
2021-11-11,437.1532287597656,438.5860110906729,437.13438695871474,438.51058635425227,34848500
2021-11-12,440.452392578125,441.0085277991881,437.47374809793996,438.4257913026316,53466700
2021-11-15,440.6031799316406,441.90398336577135,439.4720677725637,441.74375614047045,46980500
2021-11-16,442.3470153808594,443.4875628369249,440.2638600648137,440.33925603652415,48857500
2021-11-17,441.2723693847656,442.2620959339399,440.65024486930344,442.08299817496885,47858300
2021-11-18,442.77117919921875,443.0351082367169,439.57572489933375,442.3092818090162,50625600
2021-11-19,441.9793395996094,443.9116738840213,441.61170878776574,442.65798953020527,57315600
2021-11-22,440.73516845703125,446.3625385887317,440.52779357509166,443.86463348771593,72762000
2021-11-23,441.319580078125,442.17735669005066,437.7942358564973,440.4052492954006,73206500
2021-11-24,442.497802734375,442.6203463495124,438.49171963144255,439.31178380523045,61858800
2021-11-26,432.6286926269531,437.2757420644132,431.49755178793635,435.80527623335524,112669600
2021-11-29,437.93560791015625,439.78311122075047,435.23032801383044,437.4360269059508,86268800
2021-11-30,429.41436767578125,437.39825616004947,429.16928046510924,435.4847636522218,148559600
2021-12-01,424.6448059082031,438.00157083991655,424.4468663284383,435.1454704103125,131939200
2021-12-02,431.14886474609375,432.7230326583945,424.4657779229065,424.8616859136416,127637800
2021-12-03,427.39727783203125,433.8823958863184,423.15554236979483,432.81727314488893,137331600
2021-12-06,432.4590148925781,434.34423038043997,427.5291660360214,429.9516748417892,98977500
2021-12-07,441.4043273925781,441.9698977591198,432.3270107462003,437.7564402392346,95484700
2021-12-08,442.5732421875,443.02570432644137,440.0376246848535,441.80032558687594,72238800
2021-12-09,439.58514404296875,442.6768964113346,439.38720446363953,441.28182654086095,61272600
2021-12-10,443.7231750488281,443.87399574484607,439.73596256863544,442.29985686872703,77159800
2021-12-13,439.7925109863281,443.55350675639556,439.50971139770047,443.2047464865836,87724700
2021-12-14,436.76666259765625,439.0100733851532,433.83516664273697,436.5121688904579,97264100
2021-12-15,443.59124755859375,443.836306031787,434.29711945911913,436.8233302887185,116899300
2021-12-16,439.6794128417969,445.7309387127813,438.1240869835833,445.4481678837098,116568600
2021-12-17,434.9999084472656,439.60653086796816,433.2877968056322,436.58904595985916,135511600
2021-12-20,430.3744201660156,430.77169014947333,426.7420931242701,429.9014604647388,107134800
2021-12-21,438.0174255371094,438.1593076705926,431.6324697258457,433.80807275170514,69806300
2021-12-22,442.3970031738281,442.51050887196607,437.56334050223455,437.7620043411423,58890200
2021-12-23,445.1496887207031,446.65369714760357,443.29569472408735,443.3997320049562,56439700
2021-12-27,451.4494934082031,451.49677783042705,446.48341665361187,446.5307010758358,56808600
2021-12-28,451.08062744140625,452.91571358116715,450.3144349556184,451.88466479001033,47274600
2021-12-29,451.6575622558594,452.67914240848387,450.18193044253155,451.18460260114745,54503000
2021-12-30,450.40899658203125,453.095404283241,449.9455053015741,452.083263571022,55329000
2021-12-31,449.2738037109375,451.0710445317611,448.9995079098571,449.9170507468747,65237400
2022-01-03,451.87518310546875,452.0076256878553,448.2239477980202,450.5414331852414,72668200
2022-01-04,451.7237854003906,454.02239141771696,449.86032307936296,453.3034834561525,71178700
2022-01-05,443.04974365234375,452.13057588020047,442.9551459366762,451.35491502576446,104538900
2022-01-06,442.633544921875,445.3577975269539,440.25927789073734,442.58626049675826,86858900
2022-01-07,440.883544921875,443.82536910158984,439.5214187529986,442.6429699179935,85111600
2022-01-10,440.3349609375,440.55250393034436,431.9068153934691,437.6769296616079,119362000
2022-01-11,444.3455810546875,444.4401787559662,437.06199106371037,440.07003630824613,74303100
2022-01-12,445.5469055175781,447.6090315640581,443.5794060432317,446.0860864554399,67605400
2022-01-13,439.407958984375,447.3063921299082,438.3769102525567,446.6537054029599,91173100
2022-01-14,439.5877380371094,439.93772365473285,435.0283988405824,436.24864315290205,95890900
2022-01-18,431.8027648925781,435.08510657220825,430.6865868583265,434.8770031364011,109709100
2022-01-19,427.3190612792969,434.7539734256139,427.04473658825316,433.3540312792543,109357600
2022-01-20,422.5895080566406,433.93107285742065,420.46118932552156,429.21094410901105,122379700
2022-01-21,414.2937927246094,423.8286476560766,414.265416297055,421.46384913598195,202271200
2022-01-24,416.05316162109375,416.5639661506676,398.00503320354795,408.6655338392634,251783900
2022-01-25,410.9736328125,415.9397100242834,404.0494953719495,409.6398828972748,167997300
2022-01-26,409.94256591796875,420.02607047448777,405.6669916326692,416.88561104852806,186391100
2022-01-27,407.9183044433594,417.7085767658078,406.2251293704537,414.55867762115867,149878300
2022-01-28,418.049072265625,418.0963566867088,404.6832271039297,409.2803813325248,164457400
2022-01-31,425.5785827636719,425.9285683081596,416.02479145329517,417.3774492101084,152251400
2022-02-01,428.4541320800781,429.0973502363225,422.7691481998996,426.30687692640794,123155400
2022-02-02,432.61627197265625,433.3446195666415,428.54880096336996,430.8663151934965,117361000
2022-02-03,422.4476013183594,428.47310315644444,421.60571921304773,426.5623563990489,118024400
2022-02-04,424.43414306640625,428.2934823964952,419.8274902900086,422.21122619631205,118454400
2022-02-07,423.07196044921875,426.6002216728821,421.7382105038977,425.20027930229384,84472900
2022-02-08,426.5528564453125,427.47986776234546,421.14219683127965,422.5705442284954,81012000
2022-02-09,432.7959899902344,433.1175991367621,430.40281495436784,430.60144995457046,92589900
2022-02-10,425.0205383300781,432.95678758172915,423.0151936953488,426.93128524545455,140103700
2022-02-11,416.6396179199219,427.1866126231048,415.20183093771124,425.1056074278394,153214600
2022-02-14,415.2774658203125,417.7179536925174,411.7964898491064,416.1288162535536,123006300
2022-02-15,421.97467041015625,422.144928982225,419.21257292774663,419.73284594307296,88482700
2022-02-16,422.4476013183594,423.82863553178055,418.0396135389401,419.921983869593,84863600
2022-02-17,413.42352294921875,422.41922551305055,412.8181495554297,419.25038980867765,102259100
2022-02-18,410.7466125488281,414.937028777914,408.4669432136912,413.6789397456878,132642900
2022-02-22,406.338623046875,411.9479184294001,402.8292411204385,408.5331630880986,124391800
2022-02-23,399.1307373046875,409.8290843455233,398.5631798415869,409.2615268824227,132578000
2022-02-24,405.13726806640625,405.57241177540527,388.43235684105287,388.79178196515704,213942900
2022-02-25,414.07623291015625,414.16136219529494,404.72107583636694,406.376434848572,121804500
2022-02-28,413.01678466796875,414.5018850268596,407.40748965693734,408.665549734316,145615000
2022-03-01,406.7264099121094,413.5275723046222,404.01159714649674,411.51275948322075,137785900
2022-03-02,414.2086486816406,415.9396684351106,408.2304313077541,408.9871552603508,117726500
2022-03-03,412.1465148925781,417.2544736461627,410.3398054569245,416.6491002687027,105501700
2022-03-04,408.79803466796875,409.93312072448435,404.7400320130342,408.4007357845267,113978200
2022-03-07,396.7469787597656,408.92095717943505,396.6807574716845,408.21151760843173,137896600
2022-03-08,393.7389221191406,404.106189919639,392.67002865476115,396.92666565064377,164772700
2022-03-09,404.2954406738281,406.28187731724785,399.9536738077774,402.1482138875015,116990800
2022-03-10,402.4697265625,403.36833251559113,397.7022855345535,399.6697848421069,93972700
2022-03-11,397.3524169921875,405.5818994399163,396.84161237205296,404.9670575295323,95636300
2022-03-14,394.4483337402344,401.59001264837735,393.303779511708,398.127973539518,95729200
2022-03-15,403.1224365234375,403.7561862821287,395.7915620258905,397.06852997366605,106219100
2022-03-16,412.0614013671875,412.118154221395,401.82654660662627,406.64130172019,144954800
2022-03-17,417.2166748046875,417.2166748046875,409.7628253475534,410.1411873324134,102676900
2022-03-18,421.7863464355469,422.1089546797308,414.85969463963477,415.5998027190798,106345500
2022-03-21,421.6629943847656,423.6271083158259,418.1427105740209,421.6155341135983,88349800
2022-03-22,426.59710693359375,427.5364671803006,423.0578558191134,423.0578558191134,74650400
2022-03-23,421.1031494140625,425.5532955455607,421.01775567281896,424.0541127156518,79426100
2022-03-24,427.4510192871094,427.4605171330371,422.01408163043,423.1337270897033,64736900
2022-03-25,429.5385437011719,429.81372063765116,425.4963992292135,428.0867920742761,77101300
2022-03-28,432.5938720703125,432.5938720703125,427.04304675034354,428.94076282849704,68529800
2022-03-29,437.9454345703125,438.43885930354094,433.79892940016117,436.49368286841064,86581500
2022-03-30,435.2411804199219,437.6133254430153,433.1252166348571,436.79729249751,79666900
2022-03-31,428.5422058105469,435.2980695823939,428.086743583502,434.4725678233123,121699900
2022-04-01,429.7568054199219,430.26916792356127,426.1701231101965,430.12684500588364,89048800
2022-04-04,433.4383239746094,433.54271341244913,429.13052949203757,429.9560313211461,59601000
2022-04-05,427.96337890625,434.41560106503414,426.815268951337,431.9390958370591,74214500
2022-04-06,423.6841125488281,425.97086406711,420.7901068981446,424.0352143730315,106898000
2022-04-07,425.8190612792969,427.6408816671495,420.8470538426626,422.801699313867,78097200
2022-04-08,424.68035888671875,427.5838618920814,423.1337157978344,425.0598962746841,79272700
2022-04-11,417.4216613769531,422.2418477063847,416.9187677503184,421.3973501116836,89770500
2022-04-12,415.875,422.95347289670224,414.3188589093481,420.42000917950406,84363600
2022-04-13,420.63818359375,421.3972583134377,415.447929842642,415.6282151560156,74070400
2022-04-14,415.40057373046875,421.9856509126384,415.2961842874288,420.865976406667,97869500
2022-04-18,415.5714111328125,417.26037750600096,413.3320908088153,414.4707321880482,66002500
2022-04-19,422.27978515625,423.000897567329,415.2961750081894,415.4669625036937,77821000
2022-04-20,421.9666442871094,424.6803932967964,420.7995674484736,424.06364137177405,65224400
2022-04-21,415.65673828125,426.9956031035997,414.745842697952,425.6007806681519,85417300
2022-04-22,404.2514343261719,415.6756627769985,403.6821137856455,414.5655152319754,132471800
2022-04-25,406.59515380859375,406.7659413001945,397.4196841407292,402.00268452995533,119647700
2022-04-26,394.81976318359375,404.2514126726448,394.7912986059344,404.05213167218534,103996300
2022-04-27,395.929931640625,401.29100202413235,393.7855324440676,395.90146706145794,122030000
2022-04-28,405.9309387207031,407.66736507678297,396.24310664725425,400.69325298442976,105449100
2022-04-29,390.9295654296875,404.0902235939448,390.17995936863883,401.9268281279964,145491100
2022-05-02,393.28265380859375,394.64901157407303,384.3064367465445,390.9959026727131,158312500
2022-05-03,395.0854797363281,397.5050559376166,392.2199101812944,393.7855489717306,100028200
2022-05-04,407.1170349121094,407.6863555366896,392.55205797111023,395.74970498454525,144247900
2022-05-05,392.64691162109375,403.26463455087514,388.5004069530426,402.83763688449426,172929100
2022-05-06,390.30322265625,393.58626302991394,384.98014349725037,390.075506016204,151770800
2022-05-09,377.806884765625,385.6254671198017,376.2222788199952,384.38246518602426,155586100
2022-05-10,378.6797180175781,385.3122258608909,374.6281049717166,383.80354518634044,132497200
2022-05-11,372.6640319824219,383.37664841900136,371.9144259489371,377.7119642029677,142361000
2022-05-12,372.2748718261719,375.5579117596013,365.452581816771,369.45676295610747,125090800
2022-05-13,381.1751708984375,382.5604952305807,375.3776344650143,376.42138387560567,104174400
2022-05-16,379.62860107421875,383.31017481839024,377.26595387479733,379.5242405914911,78622400
2022-05-17,387.437744140625,387.6749586642774,381.9912789869074,385.7392800433556,83029700
2022-05-18,371.8194885253906,383.1488555613553,370.57648684005943,382.86420973908423,117674500
2022-05-19,369.5422668457031,373.98294475283024,367.31244452339,368.7452295179755,98510700
2022-05-20,369.7035217285156,376.7250646538933,361.07840657695476,373.13838281901803,131432200
2022-05-23,376.6206970214844,377.3892696174309,370.41515813861474,372.73984266032306,76414900
2022-05-24,373.7456970214844,374.9412384284281,367.1700889774752,372.4836996470706,91448800
2022-05-25,377.0477294921875,379.0213705085386,371.8480057616769,372.24650993825225,91472900
2022-05-26,384.5816345214844,386.2231692896121,378.072482526249,378.2812324449887,82168300
2022-05-27,394.02276611328125,394.1366244354948,386.84940224535666,387.0486543092304,84768700
2022-05-31,391.8119201660156,395.1613876894027,389.0602378053124,392.40020748267347,95937000
2022-06-01,388.64276123046875,394.95266140674994,386.11879536858646,393.9374053108898,86585800
2022-06-02,396.0439147949219,396.0913461194014,386.22322720889935,388.4815142256935,79609600
2022-06-03,389.544189453125,392.8651926067963,388.56686682617567,391.3090515155026,71874300
2022-06-06,390.7302551269531,395.3037288108325,389.5536514825728,393.5673313620774,57508900
2022-06-07,394.478271484375,394.933733813302,386.7640502194845,387.2290103959471,59272400
2022-06-08,390.18939208984375,394.55414472787754,389.39235483614425,392.76078918941744,64350000
2022-06-09,380.9095153808594,390.68274010880896,380.9095153808594,388.4054869539983,86289800
2022-06-10,369.8648681640625,375.5390499094263,369.81743684278183,374.6850834284205,132893900
2022-06-13,355.82177734375,362.28349850376446,354.2087070370515,360.42374478876593,170004900
2022-06-14,354.7495422363281,358.6114013157457,351.6372890983715,357.5771495518812,104011800
2022-06-15,359.8070068359375,364.2666225780978,353.0890752023986,358.0610824317935,125666800
2022-06-16,347.8987121582031,351.96932029340303,345.4601406234514,351.5613183825016,134473300
2022-06-17,348.64874267578125,352.0031690489885,345.13235902285084,348.3152310787503,111113900
2022-06-21,357.425537109375,358.8168459845613,354.3188884339103,354.3951412687327,76811900
2022-06-22,356.7774963378906,360.90378632423085,352.76552742803,353.1848307301624,90059400
2022-06-23,360.27484130859375,361.00860756659887,355.3480709955404,358.9216589541497,79292100
2022-06-24,371.7294006347656,371.738939509623,363.42915449401596,363.4577420366525,98050300
2022-06-27,370.3095397949219,372.94922009178134,369.21364511264136,372.6538057621737,66009600
2022-06-28,362.7430114746094,374.6645107225344,362.62866130813416,371.87235419067196,86548900
2022-06-29,362.44757080078125,364.2867703688928,360.61791010649307,363.29571627695856,65676000
2022-06-30,359.50299072265625,362.75257724327525,355.033620532644,358.5404949469073,112508300
2022-07-01,363.30523681640625,363.74361787819856,356.2152359819502,358.84540602497094,74839700
2022-07-05,363.9913635253906,364.0104412734267,355.3575774256308,358.197399099367,81438000
2022-07-06,365.220703125,367.717445353006,361.7424165306726,364.1343183853388,70426200
2022-07-07,370.6906433105469,371.49112350460933,365.2397294426553,367.0027052771426,64525900
2022-07-08,370.3857421875,372.2630682971359,367.5173328363373,369.05157936616473,72397800
2022-07-11,366.15460205078125,368.6703928823558,365.4589331166824,367.6983874150096,58366900
2022-07-12,362.91455078125,367.993827167092,361.16111363619996,365.6018961252451,62219200
2022-07-13,361.00860595703125,363.9532680138976,357.0347924506578,357.4540957624864,84224600
2022-07-14,360.13189697265625,361.2182525694564,353.585088606192,356.0341654064419,89704800
2022-07-15,367.0122985839844,367.1266487598198,362.63822986665895,364.5536534757757,79060400
2022-07-18,363.9818420410156,370.78593810865794,362.75251969143335,370.10934695957155,63203600
2022-07-19,373.81634521484375,374.38812509860895,367.26002700439284,367.9175404264999,78506000
2022-07-20,376.19873046875,377.6186558198573,372.6346814850552,374.00694154890255,71843800
2022-07-21,380.0296325683594,380.07726877334886,373.2064587109506,375.6174381384512,64903900
2022-07-22,376.5036926269531,381.354239171884,374.273777240293,380.15353339871814,72197300
2022-07-25,376.96112060546875,377.8187758914489,374.71212748110185,377.1326458462782,53631500
2022-07-26,372.50128173828125,375.5221383804845,371.6055000576572,375.3124867300845,52946400
2022-07-27,382.1737976074219,383.9272346038622,375.51260989744463,375.8080241745554,82342100
2022-07-28,386.9671936035156,387.66283348896036,379.41976258385523,382.9838409651642,73966600
2022-07-29,392.608642578125,393.5997257422066,387.63420717412276,388.40609981595657,87003700
2022-08-01,391.4460144042969,393.961834059431,389.18751167139686,389.90222919861486,69997500
2022-08-02,388.8635559082031,393.5711649045606,387.6818987628926,389.8736878063429,63435400
2022-08-03,394.9529724121094,396.12509070824535,390.71230285807104,390.9981782761689,67820600
